CUST_ID,P_ACQ_1,ETHNICITY
10133748,0.016,Lemon
10133749,0.0056,Apple
10133750,0.022,Apple
10133751,0.0193,Orange
10133752,0.0299,Lemon
10133753,0.0012,Lemon
10133754,0.0073,Orange
10133755,0.0129,Orange
10133756,0.0276,Lemon
10133757,0.0329,Orange
10133758,0.0317,Apple
10133759,0.0126,Apple
10133760,0.0025,Lemon
10133761,0.0084,Lemon
10133762,0.0323,Apple
10133763,0.0324,Orange
10133764,0.0158,Lemon
10133765,0.0217,Orange
10133766,0.035,Apple
10133767,0.0316,Orange
10133768,0.0228,Apple
10133769,0.0032,Lemon
10133770,0.0288,Orange
10133771,0.0042,Lemon
10133772,0.0043,Lemon
10133773,0.032,Apple
10133774,0.0206,Lemon
10133775,0.0041,Orange
10133776,0.0197,Apple
10133777,0.0266,Apple
10133778,0.026,Lemon
10133779,0.0276,Orange
10133780,0.0182,Orange
10133781,0.0395,Orange
10133782,0.0054,Apple
10133783,0.013,Lemon
10133784,0.0226,Orange
10133785,0.0041,Lemon
10133786,0.0166,Orange
10133787,0.0167,Apple
10133788,0.0283,Orange
10133789,0.03,Lemon
10133790,0.0332,Lemon
10133791,0.0387,Orange
10133792,0.0368,Apple
10133793,0.0071,Orange
10133794,0.0064,Apple
10133795,0.0066,Orange
10133796,0.0275,Orange
10133797,0.0173,Lemon
10133798,0.0191,Apple
10133799,0.017,Lemon
10133800,0.0297,Apple
10133801,0.0004,Orange
10133802,0.0357,Orange
10133803,0.0078,Apple
10133804,0.0364,Lemon
10133805,0.038,Orange
10133806,0.0215,Apple
10133807,0.0373,Orange
10133808,0.0151,Orange
10133809,0.0312,Lemon
10133810,0.0039,Lemon
10133811,0.0064,Apple
10133812,0.0296,Apple
10133813,0.0173,Lemon
10133814,0.0146,Orange
10133815,0.0344,Orange
10133816,0.0181,Orange
10133817,0.008,Orange
10133818,0.0101,Lemon
10133819,0.0189,Orange
10133820,0.0,Apple
10133821,0.019,Lemon
10133822,0.0093,Apple
10133823,0.0365,Lemon
10133824,0.0095,Lemon
10133825,0.0398,Orange
10133826,0.016,Lemon
10133827,0.0215,Orange
10133828,0.0167,Apple
10133829,0.0101,Apple
10133830,0.005,Orange
10133831,0.0032,Lemon
10133832,0.0394,Lemon
10133833,0.0332,Orange
10133834,0.0371,Orange
10133835,0.0044,Apple
10133836,0.0148,Apple
10133837,0.0184,Apple
10133838,0.0282,Apple
10133839,0.0157,Apple
10133840,0.0171,Orange
10133841,0.0068,Apple
10133842,0.006,Orange
10133843,0.0382,Apple
10133844,0.0058,Orange
10133845,0.0233,Lemon
10133846,0.0095,Lemon
10133847,0.0271,Lemon
10133848,0.0052,Orange
10133849,0.0241,Orange
10133850,0.0296,Orange
10133851,0.0091,Orange
10133852,0.0087,Lemon
10133853,0.0262,Lemon
10133854,0.0052,Apple
10133855,0.0193,Apple
10133856,0.0031,Orange
10133857,0.0075,Orange
10133858,0.025,Lemon
10133859,0.0046,Apple
10133860,0.0135,Apple
10133861,0.0,Orange
10133862,0.0277,Apple
10133863,0.0339,Apple
10133864,0.039,Orange
10133865,0.0131,Lemon
10133866,0.0095,Lemon
10133867,0.0016,Lemon
10133868,0.0394,Lemon
10133869,0.0285,Apple
10133870,0.0046,Orange
10133871,0.0227,Orange
10133872,0.0375,Lemon
10133873,0.0224,Lemon
10133874,0.0177,Apple
10133875,0.0031,Orange
10133876,0.0088,Lemon
10133877,0.0392,Lemon
10133878,0.0318,Apple
10133879,0.0189,Orange
10133880,0.0074,Apple
10133881,0.0164,Apple
10133882,0.0384,Apple
10133883,0.0386,Lemon
10133884,0.0151,Apple
10133885,0.0158,Lemon
10133886,0.0054,Lemon
10133887,0.0302,Lemon
10133888,0.0052,Apple
10133889,0.0067,Lemon
10133890,0.0384,Lemon
10133891,0.0315,Lemon
10133892,0.0199,Lemon
10133893,0.0148,Lemon
10133894,0.0368,Apple
10133895,0.0193,Lemon
10133896,0.0213,Lemon
10133897,0.0208,Apple
10133898,0.0298,Apple
10133899,0.037,Lemon
10133900,0.0137,Orange
10133901,0.0236,Orange
10133902,0.0132,Orange
10133903,0.0219,Orange
10133904,0.0136,Orange
10133905,0.0335,Lemon
10133906,0.0336,Lemon
10133907,0.0312,Lemon
10133908,0.0162,Orange
10133909,0.0199,Orange
10133910,0.0181,Apple
10133911,0.017,Lemon
10133912,0.008,Lemon
10133913,0.0044,Orange
10133914,0.0073,Apple
10133915,0.0017,Orange
10133916,0.0277,Apple
10133917,0.0064,Lemon
10133918,0.0298,Apple
10133919,0.0139,Lemon
10133920,0.0195,Apple
10133921,0.0073,Lemon
10133922,0.0353,Orange
10133923,0.0052,Apple
10133924,0.0015,Lemon
10133925,0.0044,Lemon
10133926,0.0352,Orange
10133927,0.008,Orange
10133928,0.0049,Lemon
10133929,0.0376,Lemon
10133930,0.0267,Lemon
10133931,0.0159,Apple
10133932,0.0378,Lemon
10133933,0.0096,Orange
10133934,0.019,Apple
10133935,0.0052,Apple
10133936,0.0202,Orange
10133937,0.0142,Apple
10133938,0.0232,Lemon
10133939,0.0007,Orange
10133940,0.018,Orange
10133941,0.0174,Lemon
10133942,0.0306,Apple
10133943,0.0385,Orange
10133944,0.0176,Lemon
10133945,0.0117,Orange
10133946,0.0147,Lemon
10133947,0.0267,Orange
10133948,0.0021,Lemon
10133949,0.0285,Lemon
10133950,0.0156,Orange
10133951,0.0351,Orange
10133952,0.0187,Apple
10133953,0.0375,Lemon
10133954,0.0137,Lemon
10133955,0.0004,Orange
10133956,0.0062,Apple
10133957,0.0105,Lemon
10133958,0.0053,Orange
10133959,0.0156,Apple
10133960,0.026,Apple
10133961,0.0097,Lemon
10133962,0.0123,Orange
10133963,0.0385,Orange
10133964,0.0111,Orange
10133965,0.013,Lemon
10133966,0.011,Apple
10133967,0.0266,Orange
10133968,0.0278,Apple
10133969,0.0202,Apple
10133970,0.0319,Apple
10133971,0.0032,Orange
10133972,0.0067,Lemon
10133973,0.0011,Orange
10133974,0.0314,Orange
10133975,0.013,Apple
10133976,0.031,Lemon
10133977,0.0084,Apple
10133978,0.0013,Lemon
10133979,0.0034,Lemon
10133980,0.0166,Apple
10133981,0.0224,Lemon
10133982,0.0216,Lemon
10133983,0.0198,Orange
10133984,0.0184,Apple
10133985,0.0051,Orange
10133986,0.0261,Orange
10133987,0.0048,Orange
10133988,0.0382,Lemon
10133989,0.0295,Orange
10133990,0.019,Orange
10133991,0.0134,Apple
10133992,0.0094,Orange
10133993,0.0239,Apple
10133994,0.0119,Lemon
10133995,0.0384,Apple
10133996,0.0314,Orange
10133997,0.0161,Lemon
10133998,0.0035,Apple
10133999,0.0339,Lemon
10134000,0.0208,Orange
10134001,0.0351,Lemon
10134002,0.0345,Apple
10134003,0.0143,Apple
10134004,0.0169,Orange
10134005,0.0001,Apple
10134006,0.0315,Orange
10134007,0.0194,Lemon
10134008,0.0272,Orange
10134009,0.0359,Lemon
10134010,0.0309,Orange
10134011,0.0347,Orange
10134012,0.0339,Orange
10134013,0.0042,Orange
10134014,0.013,Lemon
10134015,0.0205,Lemon
10134016,0.0136,Apple
10134017,0.0064,Orange
10134018,0.0131,Lemon
10134019,0.0001,Apple
10134020,0.0105,Lemon
10134021,0.0174,Orange
10134022,0.0369,Apple
10134023,0.0178,Orange
10134024,0.0244,Orange
10134025,0.021,Lemon
10134026,0.0269,Apple
10134027,0.0149,Lemon
10134028,0.0374,Apple
10134029,0.0286,Orange
10134030,0.0253,Orange
10134031,0.0154,Orange
10134032,0.0276,Apple
10134033,0.0095,Orange
10134034,0.0102,Apple
10134035,0.0396,Apple
10134036,0.015,Orange
10134037,0.0296,Orange
10134038,0.0272,Orange
10134039,0.0123,Lemon
10134040,0.0263,Orange
10134041,0.0271,Orange
10134042,0.0245,Orange
10134043,0.0168,Orange
10134044,0.0362,Apple
10134045,0.0026,Lemon
10134046,0.0127,Lemon
10134047,0.0389,Lemon
10134048,0.0164,Apple
10134049,0.026,Orange
10134050,0.0093,Lemon
10134051,0.0203,Apple
10134052,0.0278,Lemon
10134053,0.0042,Apple
10134054,0.0289,Lemon
10134055,0.0199,Lemon
10134056,0.028,Apple
10134057,0.0052,Apple
10134058,0.0357,Apple
10134059,0.0292,Lemon
10134060,0.0001,Lemon
10134061,0.001,Orange
10134062,0.0245,Lemon
10134063,0.0288,Orange
10134064,0.0351,Apple
10134065,0.014,Orange
10134066,0.0173,Apple
10134067,0.0363,Lemon
10134068,0.019,Orange
10134069,0.0303,Orange
10134070,0.0363,Lemon
10134071,0.012,Orange
10134072,0.0299,Orange
10134073,0.033,Orange
10134074,0.0391,Apple
10134075,0.0035,Orange
10134076,0.0368,Apple
10134077,0.0097,Apple
10134078,0.0183,Lemon
10134079,0.0319,Orange
10134080,0.0154,Orange
10134081,0.0018,Lemon
10134082,0.0227,Apple
10134083,0.0044,Apple
10134084,0.0246,Orange
10134085,0.0,Orange
10134086,0.0345,Orange
10134087,0.0189,Lemon
10134088,0.0144,Lemon
10134089,0.0228,Apple
10134090,0.037,Lemon
10134091,0.0094,Lemon
10134092,0.0115,Orange
10134093,0.015,Orange
10134094,0.0368,Lemon
10134095,0.0022,Lemon
10134096,0.029,Lemon
10134097,0.0349,Orange
10134098,0.007,Orange
10134099,0.0144,Orange
10134100,0.0061,Lemon
10134101,0.0136,Lemon
10134102,0.0129,Lemon
10134103,0.0243,Apple
10134104,0.0392,Orange
10134105,0.0268,Orange
10134106,0.0359,Apple
10134107,0.032,Apple
10134108,0.0146,Apple
10134109,0.0103,Orange
10134110,0.0138,Lemon
10134111,0.0254,Orange
10134112,0.0272,Apple
10134113,0.0058,Apple
10134114,0.0335,Orange
10134115,0.0191,Orange
10134116,0.0129,Orange
10134117,0.0146,Apple
10134118,0.0324,Apple
10134119,0.0398,Orange
10134120,0.0213,Orange
10134121,0.0195,Lemon
10134122,0.0251,Lemon
10134123,0.0214,Apple
10134124,0.0038,Apple
10134125,0.0047,Lemon
10134126,0.0379,Apple
10134127,0.0196,Lemon
10134128,0.0059,Apple
10134129,0.0319,Apple
10134130,0.0187,Apple
10134131,0.0067,Lemon
10134132,0.0219,Apple
10134133,0.0085,Orange
10134134,0.035,Apple
10134135,0.0128,Apple
10134136,0.0034,Lemon
10134137,0.0318,Apple
10134138,0.0042,Apple
10134139,0.0251,Lemon
10134140,0.0232,Orange
10134141,0.0304,Orange
10134142,0.0133,Lemon
10134143,0.0221,Apple
10134144,0.0145,Lemon
10134145,0.0072,Apple
10134146,0.0218,Apple
10134147,0.0305,Apple
10134148,0.026,Lemon
10134149,0.0123,Apple
10134150,0.0358,Lemon
10134151,0.0214,Orange
10134152,0.0018,Orange
10134153,0.0221,Apple
10134154,0.0085,Apple
10134155,0.0066,Apple
10134156,0.0259,Orange
10134157,0.0291,Apple
10134158,0.0188,Apple
10134159,0.0385,Apple
10134160,0.0117,Apple
10134161,0.0313,Lemon
10134162,0.0286,Lemon
10134163,0.0035,Orange
10134164,0.0271,Orange
10134165,0.0112,Lemon
10134166,0.0242,Lemon
10134167,0.0389,Lemon
10134168,0.0179,Orange
10134169,0.0177,Orange
10134170,0.0034,Apple
10134171,0.0262,Apple
10134172,0.0034,Orange
10134173,0.0341,Lemon
10134174,0.0151,Orange
10134175,0.0102,Lemon
10134176,0.0068,Orange
10134177,0.0117,Orange
10134178,0.0085,Lemon
10134179,0.0385,Lemon
10134180,0.0256,Lemon
10134181,0.0129,Lemon
10134182,0.0227,Apple
10134183,0.0307,Lemon
10134184,0.0376,Lemon
10134185,0.0306,Lemon
10134186,0.025,Orange
10134187,0.0016,Orange
10134188,0.0322,Lemon
10134189,0.0044,Apple
10134190,0.0091,Orange
10134191,0.0306,Orange
10134192,0.0379,Orange
10134193,0.0243,Lemon
10134194,0.0112,Apple
10134195,0.0221,Lemon
10134196,0.0102,Lemon
10134197,0.0267,Apple
10134198,0.0358,Lemon
10134199,0.0097,Orange
10134200,0.0374,Orange
10134201,0.0339,Lemon
10134202,0.0174,Apple
10134203,0.0113,Lemon
10134204,0.0019,Lemon
10134205,0.0144,Lemon
10134206,0.0256,Apple
10134207,0.0063,Orange
10134208,0.0077,Lemon
10134209,0.0394,Apple
10134210,0.0137,Orange
10134211,0.0034,Orange
10134212,0.0364,Orange
10134213,0.0028,Apple
10134214,0.0013,Orange
10134215,0.02,Orange
10134216,0.0046,Orange
10134217,0.0257,Apple
10134218,0.0051,Lemon
10134219,0.0349,Apple
10134220,0.0204,Orange
10134221,0.0116,Orange
10134222,0.0139,Lemon
10134223,0.0021,Apple
10134224,0.0264,Orange
10134225,0.0112,Apple
10134226,0.0186,Apple
10134227,0.0192,Lemon
10134228,0.0219,Orange
10134229,0.0256,Apple
10134230,0.0005,Lemon
10134231,0.0223,Orange
10134232,0.0143,Orange
10134233,0.0239,Apple
10134234,0.0017,Apple
10134235,0.0236,Orange
10134236,0.02,Apple
10134237,0.0001,Apple
10134238,0.0334,Orange
10134239,0.0296,Lemon
10134240,0.0076,Lemon
10134241,0.0372,Orange
10134242,0.0089,Lemon
10134243,0.0274,Lemon
10134244,0.0172,Lemon
10134245,0.0354,Lemon
10134246,0.0207,Lemon
10134247,0.0142,Lemon
10134248,0.0291,Orange
10134249,0.0121,Apple
10134250,0.0353,Lemon
10134251,0.0138,Orange
10134252,0.0087,Orange
10134253,0.0346,Orange
10134254,0.0341,Orange
10134255,0.0156,Orange
10134256,0.0283,Apple
10134257,0.0295,Orange
10134258,0.0005,Orange
10134259,0.0374,Orange
10134260,0.027,Apple
10134261,0.0218,Lemon
10134262,0.0388,Apple
10134263,0.023,Apple
10134264,0.0289,Apple
10134265,0.0193,Orange
10134266,0.0382,Apple
10134267,0.0399,Lemon
10134268,0.0146,Lemon
10134269,0.0258,Orange
10134270,0.029,Orange
10134271,0.0182,Apple
10134272,0.031,Lemon
10134273,0.0221,Orange
10134274,0.0161,Lemon
10134275,0.0224,Lemon
10134276,0.0134,Orange
10134277,0.0258,Lemon
10134278,0.0296,Orange
10134279,0.018,Apple
10134280,0.0065,Lemon
10134281,0.0376,Lemon
10134282,0.0072,Apple
10134283,0.0221,Lemon
10134284,0.0063,Lemon
10134285,0.0106,Lemon
10134286,0.0287,Apple
10134287,0.0344,Orange
10134288,0.0254,Orange
10134289,0.0365,Orange
10134290,0.0222,Lemon
10134291,0.0277,Lemon
10134292,0.0389,Orange
10134293,0.0195,Apple
10134294,0.0045,Lemon
10134295,0.0371,Lemon
10134296,0.0211,Apple
10134297,0.0054,Lemon
10134298,0.0047,Apple
10134299,0.0255,Orange
10134300,0.0345,Lemon
10134301,0.0295,Orange
10134302,0.0185,Orange
10134303,0.0374,Orange
10134304,0.0016,Lemon
10134305,0.0328,Lemon
10134306,0.0227,Lemon
10134307,0.0143,Lemon
10134308,0.0174,Apple
10134309,0.0303,Lemon
10134310,0.0358,Lemon
10134311,0.0227,Lemon
10134312,0.0166,Orange
10134313,0.0167,Lemon
10134314,0.0275,Apple
10134315,0.039,Apple
10134316,0.0355,Apple
10134317,0.0182,Apple
10134318,0.0014,Apple
10134319,0.0049,Apple
10134320,0.0089,Apple
10134321,0.0321,Apple
10134322,0.0372,Apple
10134323,0.022,Orange
10134324,0.0335,Lemon
10134325,0.0352,Orange
10134326,0.0188,Lemon
10134327,0.0263,Lemon
10134328,0.0354,Orange
10134329,0.0194,Apple
10134330,0.0136,Apple
10134331,0.0118,Apple
10134332,0.0236,Orange
10134333,0.0047,Orange
10134334,0.0143,Apple
10134335,0.0327,Apple
10134336,0.0344,Apple
10134337,0.0269,Lemon
10134338,0.0263,Apple
10134339,0.0008,Orange
10134340,0.017,Orange
10134341,0.0253,Orange
10134342,0.0216,Orange
10134343,0.005,Orange
10134344,0.0279,Apple
10134345,0.0054,Apple
10134346,0.0108,Lemon
10134347,0.0195,Lemon
10134348,0.0075,Lemon
10134349,0.0306,Apple
10134350,0.0318,Lemon
10134351,0.0391,Apple
10134352,0.0099,Lemon
10134353,0.0218,Lemon
10134354,0.0321,Orange
10134355,0.0315,Orange
10134356,0.0105,Orange
10134357,0.0138,Lemon
10134358,0.0057,Lemon
10134359,0.0165,Apple
10134360,0.0389,Apple
10134361,0.0045,Orange
10134362,0.0045,Orange
10134363,0.0284,Apple
10134364,0.0032,Orange
10134365,0.0394,Orange
10134366,0.0152,Apple
10134367,0.0254,Orange
10134368,0.012,Lemon
10134369,0.0011,Lemon
10134370,0.0147,Orange
10134371,0.011,Lemon
10134372,0.012,Apple
10134373,0.035,Apple
10134374,0.0051,Lemon
10134375,0.0104,Apple
10134376,0.0077,Apple
10134377,0.0285,Orange
10134378,0.0334,Lemon
10134379,0.0018,Orange
10134380,0.002,Orange
10134381,0.0293,Apple
10134382,0.0118,Apple
10134383,0.0369,Orange
10134384,0.0385,Orange
10134385,0.0029,Apple
10134386,0.0366,Orange
10134387,0.0326,Orange
10134388,0.0074,Orange
10134389,0.0296,Apple
10134390,0.0383,Orange
10134391,0.0224,Apple
10134392,0.0044,Lemon
10134393,0.0074,Lemon
10134394,0.0321,Orange
10134395,0.0212,Orange
10134396,0.0156,Apple
10134397,0.007,Orange
10134398,0.0267,Orange
10134399,0.0094,Apple
10134400,0.009,Apple
10134401,0.0184,Lemon
10134402,0.0259,Lemon
10134403,0.0154,Apple
10134404,0.0218,Orange
10134405,0.0356,Lemon
10134406,0.001,Apple
10134407,0.0082,Apple
10134408,0.0267,Lemon
10134409,0.0073,Lemon
10134410,0.0215,Lemon
10134411,0.0192,Lemon
10134412,0.0149,Orange
10134413,0.0266,Orange
10134414,0.0127,Apple
10134415,0.0349,Apple
10134416,0.0162,Lemon
10134417,0.0309,Apple
10134418,0.0331,Apple
10134419,0.0142,Lemon
10134420,0.0222,Orange
10134421,0.025,Orange
10134422,0.0115,Lemon
10134423,0.0106,Apple
10134424,0.0016,Apple
10134425,0.0205,Lemon
10134426,0.0076,Orange
10134427,0.0007,Lemon
10134428,0.0001,Lemon
10134429,0.0144,Lemon
10134430,0.0066,Orange
10134431,0.0302,Orange
10134432,0.0008,Apple
10134433,0.0182,Lemon
10134434,0.0112,Orange
10134435,0.0024,Apple
10134436,0.0334,Apple
10134437,0.0199,Orange
10134438,0.0248,Apple
10134439,0.0101,Orange
10134440,0.0029,Apple
10134441,0.0238,Apple
10134442,0.0004,Lemon
10134443,0.0232,Lemon
10134444,0.0028,Apple
10134445,0.0094,Lemon
10134446,0.0157,Apple
10134447,0.0307,Orange
10134448,0.0148,Apple
10134449,0.0359,Apple
10134450,0.0257,Orange
10134451,0.0216,Apple
10134452,0.0154,Lemon
10134453,0.0349,Lemon
10134454,0.0332,Orange
10134455,0.0067,Lemon
10134456,0.0042,Apple
10134457,0.0081,Apple
10134458,0.0164,Orange
10134459,0.0387,Orange
10134460,0.0127,Apple
10134461,0.0365,Lemon
10134462,0.0229,Lemon
10134463,0.0159,Lemon
10134464,0.0382,Apple
10134465,0.0209,Lemon
10134466,0.0325,Lemon
10134467,0.0122,Orange
10134468,0.0096,Lemon
10134469,0.0383,Orange
10134470,0.0257,Lemon
10134471,0.0192,Apple
10134472,0.0227,Apple
10134473,0.0047,Orange
10134474,0.0017,Lemon
10134475,0.0177,Lemon
10134476,0.033,Apple
10134477,0.0092,Lemon
10134478,0.0334,Lemon
10134479,0.0368,Apple
10134480,0.0209,Lemon
10134481,0.0284,Lemon
10134482,0.0183,Apple
10134483,0.0086,Apple
10134484,0.0226,Apple
10134485,0.0197,Lemon
10134486,0.0183,Lemon
10134487,0.0245,Lemon
10134488,0.0231,Lemon
10134489,0.0098,Lemon
10134490,0.0242,Orange
10134491,0.0151,Apple
10134492,0.0197,Apple
10134493,0.0055,Lemon
10134494,0.0114,Lemon
10134495,0.0376,Apple
10134496,0.012,Orange
10134497,0.0256,Apple
10134498,0.0206,Apple
10134499,0.0148,Orange
10134500,0.0306,Orange
10134501,0.0048,Orange
10134502,0.0048,Orange
10134503,0.0365,Apple
10134504,0.0285,Apple
10134505,0.0165,Lemon
10134506,0.0277,Lemon
10134507,0.0316,Lemon
10134508,0.0187,Orange
10134509,0.0347,Orange
10134510,0.0066,Orange
10134511,0.0105,Orange
10134512,0.0172,Orange
10134513,0.0258,Orange
10134514,0.0278,Apple
10134515,0.0335,Apple
10134516,0.0267,Orange
10134517,0.0084,Orange
10134518,0.0291,Apple
10134519,0.0334,Orange
10134520,0.02,Orange
10134521,0.0111,Apple
10134522,0.0025,Apple
10134523,0.0251,Orange
10134524,0.0354,Orange
10134525,0.0154,Apple
10134526,0.0288,Orange
10134527,0.0236,Lemon
10134528,0.0184,Orange
10134529,0.0041,Lemon
10134530,0.0009,Lemon
10134531,0.0371,Orange
10134532,0.0254,Orange
10134533,0.0075,Apple
10134534,0.0376,Orange
10134535,0.0081,Lemon
10134536,0.0108,Apple
10134537,0.0097,Lemon
10134538,0.0127,Lemon
10134539,0.0133,Orange
10134540,0.0233,Apple
10134541,0.0267,Apple
10134542,0.0399,Orange
10134543,0.003,Orange
10134544,0.0307,Lemon
10134545,0.0253,Orange
10134546,0.03,Lemon
10134547,0.001,Orange
10134548,0.0329,Orange
10134549,0.0219,Lemon
10134550,0.0339,Apple
10134551,0.0298,Lemon
10134552,0.0289,Lemon
10134553,0.0172,Lemon
10134554,0.0321,Orange
10134555,0.0161,Lemon
10134556,0.0037,Lemon
10134557,0.0061,Orange
10134558,0.0008,Orange
10134559,0.0174,Lemon
10134560,0.0248,Lemon
10134561,0.029,Apple
10134562,0.0174,Apple
10134563,0.0335,Lemon
10134564,0.0237,Lemon
10134565,0.0021,Orange
10134566,0.0057,Apple
10134567,0.0141,Lemon
10134568,0.0231,Lemon
10134569,0.0151,Apple
10134570,0.0237,Apple
10134571,0.0283,Orange
10134572,0.0347,Orange
10134573,0.0043,Lemon
10134574,0.0336,Apple
10134575,0.0242,Lemon
10134576,0.0387,Apple
10134577,0.035,Apple
10134578,0.0346,Lemon
10134579,0.0244,Apple
10134580,0.0392,Orange
10134581,0.0197,Orange
10134582,0.0183,Lemon
10134583,0.0228,Orange
10134584,0.0215,Lemon
10134585,0.0367,Lemon
10134586,0.0082,Orange
10134587,0.0158,Lemon
10134588,0.0222,Lemon
10134589,0.0345,Apple
10134590,0.0358,Orange
10134591,0.0362,Orange
10134592,0.0207,Orange
10134593,0.0055,Apple
10134594,0.0018,Lemon
10134595,0.0,Apple
10134596,0.0039,Orange
10134597,0.0245,Orange
10134598,0.0266,Orange
10134599,0.0384,Lemon
10134600,0.0056,Lemon
10134601,0.0208,Lemon
10134602,0.0004,Apple
10134603,0.0073,Lemon
10134604,0.0336,Lemon
10134605,0.0139,Orange
10134606,0.0053,Lemon
10134607,0.0142,Apple
10134608,0.0237,Apple
10134609,0.0155,Lemon
10134610,0.0222,Orange
10134611,0.004,Lemon
10134612,0.0216,Apple
10134613,0.0258,Orange
10134614,0.0389,Apple
10134615,0.0118,Orange
10134616,0.0309,Apple
10134617,0.0364,Lemon
10134618,0.004,Orange
10134619,0.0114,Apple
10134620,0.0135,Apple
10134621,0.033,Lemon
10134622,0.0164,Apple
10134623,0.0224,Lemon
10134624,0.016,Orange
10134625,0.0146,Orange
10134626,0.0175,Orange
10134627,0.0324,Orange
10134628,0.0349,Orange
10134629,0.0251,Apple
10134630,0.0242,Lemon
10134631,0.0094,Orange
10134632,0.002,Orange
10134633,0.0102,Orange
10134634,0.0266,Apple
10134635,0.0134,Lemon
10134636,0.0301,Apple
10134637,0.0119,Lemon
10134638,0.016,Apple
10134639,0.0334,Apple
10134640,0.0347,Lemon
10134641,0.0197,Orange
10134642,0.0241,Orange
10134643,0.0187,Orange
10134644,0.0256,Lemon
10134645,0.0337,Lemon
10134646,0.0221,Lemon
10134647,0.0279,Apple
10134648,0.018,Lemon
10134649,0.0381,Lemon
10134650,0.0377,Orange
10134651,0.0026,Apple
10134652,0.0176,Orange
10134653,0.0103,Orange
10134654,0.0127,Orange
10134655,0.0094,Lemon
10134656,0.0394,Apple
10134657,0.0142,Lemon
10134658,0.0391,Apple
10134659,0.0295,Orange
10134660,0.0083,Orange
10134661,0.0328,Lemon
10134662,0.0021,Lemon
10134663,0.0059,Apple
10134664,0.0377,Orange
10134665,0.0132,Orange
10134666,0.026,Lemon
10134667,0.0235,Apple
10134668,0.0135,Orange
10134669,0.0149,Lemon
10134670,0.0272,Apple
10134671,0.0129,Orange
10134672,0.0258,Apple
10134673,0.0356,Lemon
10134674,0.0072,Apple
10134675,0.0138,Orange
10134676,0.0127,Lemon
10134677,0.0354,Apple
10134678,0.0323,Apple
10134679,0.015,Orange
10134680,0.0343,Orange
10134681,0.0017,Apple
10134682,0.0187,Lemon
10134683,0.0344,Apple
10134684,0.0291,Apple
10134685,0.0063,Apple
10134686,0.0005,Orange
10134687,0.0086,Lemon
10134688,0.0346,Orange
10134689,0.0261,Apple
10134690,0.0223,Orange
10134691,0.0211,Orange
10134692,0.002,Orange
10134693,0.004,Apple
10134694,0.0136,Orange
10134695,0.0068,Orange
10134696,0.0337,Orange
10134697,0.0018,Apple
10134698,0.0193,Lemon
10134699,0.0054,Apple
10134700,0.0261,Apple
10134701,0.0003,Apple
10134702,0.0244,Lemon
10134703,0.0045,Apple
10134704,0.0233,Lemon
10134705,0.0222,Apple
10134706,0.0111,Lemon
10134707,0.0037,Lemon
10134708,0.0026,Orange
10134709,0.0396,Apple
10134710,0.0163,Lemon
10134711,0.0269,Apple
10134712,0.0343,Lemon
10134713,0.0029,Lemon
10134714,0.0266,Lemon
10134715,0.0126,Lemon
10134716,0.0262,Lemon
